C# time [ms],DC Motor PWM,Encoder Position [counts],Encoder Velocity [Hz]
24836,0,0,0
24852,0,0,0
24864,0,0,0
24886,0,0,0
24901,0,0,0
24914,0,0,0
24930,0,0,0
24945,0,0,0
24962,0,0,0
24977,0,0,0
24993,0,0,0
25012,0,0,0
25024,0,0,0
25039,0,0,0
25056,0,0,0
25072,0,0,0
25096,0,0,0
25103,0,0,0
25122,0,0,0
25135,0,0,0
25150,0,0,0
25166,0,0,0
25181,0,0,0
25198,0,0,0
25213,0,0,0
25232,0,0,0
25244,0,0,0
25259,0,0,0
25276,0,0,0
25302,0,0,0
25322,0,0,0
25342,0,0,0
25354,0,0,0
25362,0,0,0
25385,0,0,0
25401,0,0,0
25417,0,0,0
25433,0,0,0
25453,0,0,0
25464,0,0,0
25479,0,0,0
25504,0,0,0
25510,0,0,0
25525,0,0,0
25541,0,0,0
25558,0,0,0
25572,0,0,0
25587,0,0,0
25604,0,0,0
25619,0,0,0
25634,0,0,0
25649,0,0,0
25670,0,0,0
25695,0,0,0
25697,0,0,0
25712,0,0,0
25727,0,0,0
25743,0,0,0
25759,0,0,0
25778,0,0,0
25789,0,0,0
25805,0,0,0
25820,0,0,0
25836,0,0,0
25851,0,0,0
25863,0,0,0
25885,0,0,0
25907,0,0,0
25913,0,0,0
25929,0,0,0
25944,0,0,0
25959,0,0,0
25974,0,0,0
25993,0,0,0
26006,0,0,0
26021,0,0,0
26037,0,0,0
26053,0,0,0
26068,0,0,0
26084,0,0,0
26110,0,0,0
26115,0,0,0
26130,0,0,0
26145,0,0,0
26160,0,0,0
26176,0,0,0
26192,0,0,0
26210,0,0,0
26223,0,0,0
26238,0,0,0
26253,0,0,0
26269,0,0,0
26284,0,0,0
26307,0,0,0
26318,0,0,0
26331,0,0,0
26348,0,0,0
26376,0,0,0
26392,0,0,0
26408,0,0,0
26422,0,0,0
26441,0,0,0
26455,0,0,0
26470,0,0,0
26485,0,0,0
26508,0,0,0
26517,0,0,0
26532,0,0,0
26552,0,0,0
26564,0,0,0
26567,0,0,0
26595,0,0,0
26611,0,0,0
26626,0,0,0
26642,0,0,0
26661,0,0,0
26672,0,0,0
26689,0,0,0
26713,0,0,0
26720,0,0,0
26736,0,0,0
26751,0,0,0
26771,0,0,0
26782,0,0,0
26797,0,0,0
26813,0,0,0
26815,0,0,0
26844,0,0,0
26859,0,0,0
26865,0,0,0
26891,0,0,0
26916,0,0,0
26922,0,0,0
26937,0,0,0
26953,0,0,0
26969,0,0,0
26987,0,0,0
26998,0,0,0
27014,0,0,0
27029,0,0,0
27045,0,0,0
27061,0,0,0
27077,0,0,0
27095,0,0,0
27119,0,0,0
27123,0,0,0
27139,0,0,0
27154,0,0,0
27170,0,0,0
27185,0,0,0
27204,0,0,0
27215,0,0,0
27230,0,0,0
27246,0,0,0
27262,0,0,0
27278,0,0,0
27293,0,0,0
27313,0,0,0
27341,0,0,0
27354,0,0,0
27371,0,0,0
27379,0,0,0
27401,0,0,0
27423,0,0,0
27433,0,0,0
27448,0,0,0
27463,0,0,0
27479,0,0,0
27495,0,0,0
27521,0,0,0
27529,0,0,0
27542,0,0,0
27558,0,0,0
27573,0,0,0
27589,0,0,0
27604,0,0,0
27620,0,0,0
27640,0,0,0
27651,0,0,0
27666,0,0,0
27683,0,0,0
27698,0,0,0
27724,0,0,0
27729,0,0,0
27748,0,0,0
27761,0,0,0
27777,0,0,0
27792,0,0,0
27808,0,0,0
27823,0,0,0
27839,0,0,0
27856,0,0,0
27869,0,0,0
27878,0,0,0
27900,0,0,0
27925,0,0,0
27931,0,0,0
27946,0,0,0
27964,0,0,0
27978,0,0,0
27993,0,0,0
28009,0,0,0
28025,0,0,0
28041,0,0,0
28057,0,0,0
28075,0,0,0
28088,0,0,0
28104,0,0,0
28128,0,0,0
28135,0,0,0
28151,0,0,0
28166,0,0,0
28185,0,0,0
28196,0,0,0
28212,0,0,0
28228,0,0,0
28245,0,0,0
28259,0,0,0
28274,0,0,0
28294,0,0,0
28305,0,0,0
28331,0,0,0
28338,0,0,0
28353,0,0,0
28368,0,0,0
28381,0,0,0
28403,0,0,0
28416,0,0,0
28432,0,0,0
28447,0,0,0
28462,0,0,0
28477,0,0,0
28492,0,0,0
28511,0,0,0
28539,0,0,0
28540,0,0,0
28555,0,0,0
28571,0,0,0
28586,0,0,0
28601,0,0,0
28620,0,0,0
28632,0,0,0
28647,0,0,0
28664,0,0,0
28679,0,0,0
28694,0,0,0
28710,0,0,0
28739,0,0,0
28741,0,0,0
28757,0,0,0
28773,0,0,0
28789,0,0,0
28804,0,0,0
28820,0,0,0
28839,0,0,0
28850,0,0,0
28866,0,0,0
28882,0,0,0
28897,0,0,0
28912,0,0,0
28940,0,0,0
28945,0,0,0
28959,0,0,0
28974,0,0,0
28990,0,0,0
29005,0,0,0
29021,0,0,0
29036,0,0,0
29057,0,0,0
29069,0,0,0
29084,0,0,0
29100,0,0,0
29115,0,0,0
29142,0,0,0
29146,0,0,0
29164,0,0,0
29177,0,0,0
29193,0,0,0
29208,0,0,0
29224,0,0,0
29239,0,0,0
29255,0,0,0
29273,0,0,0
29285,0,0,0
29301,0,0,0
29316,0,0,0
29343,0,0,0
29348,0,0,0
29364,0,0,0
29382,0,0,0
29395,0,0,0
29410,0,0,0
29425,0,0,0
29440,0,0,0
29456,0,0,0
29472,0,0,0
29492,0,0,0
29503,0,0,0
29519,0,0,0
29534,0,0,0
29561,0,0,0
29580,0,0,0
29596,0,0,0
29615,0,0,0
29627,0,0,0
29643,0,0,0
29658,0,0,0
29673,0,0,0
29689,0,0,0
29705,0,0,0
29724,0,0,0
29749,0,0,0
29752,0,0,0
29767,0,0,0
29783,0,0,0
29789,0,0,0
29815,0,0,0
29833,0,0,0
29861,0,0,0
29876,0,0,0
29880,0,0,0
29907,0,0,0
29922,0,0,0
29951,0,0,0
29953,0,0,0
29968,0,0,0
29984,0,0,0
30000,0,0,0
30015,0,0,0
30030,0,0,0
30048,0,0,0
30061,0,0,0
30076,0,0,0
30093,0,0,0
30107,0,0,0
30122,0,0,0
30137,0,0,0
30173,0,0,0
30183,0,0,0
30199,0,0,0
30214,0,0,0
30231,0,0,0
30248,0,0,0
30265,0,0,0
30279,0,0,0
30294,0,0,0
30310,0,0,0
30325,0,0,0
30356,0,0,0
30357,0,0,0
30379,0,0,0
30388,0,0,0
30395,0,0,0
30419,0,0,0
30434,0,0,0
30449,0,0,0
30466,0,0,0
30486,0,0,0
30495,0,0,0
30511,0,0,0
30526,0,0,0
30573,0,0,0
30574,0,0,0
30592,0,0,0
30605,0,0,0
30621,0,0,0
30636,0,0,0
30651,0,0,0
30668,0,0,0
30678,0,0,0
30704,0,0,0
30714,0,0,0
30730,0,0,0
30757,0,0,0
30761,0,0,0
30776,0,0,0
30792,0,0,0
30813,0,0,0
30824,0,0,0
30839,0,0,0
30855,0,0,0
30870,0,0,0
30886,0,0,0
30894,0,0,0
30919,0,0,0
30931,0,0,0
30958,0,0,0
30962,0,0,0
30979,0,0,0
30993,0,0,0
31008,0,0,0
31028,0,0,0
31041,0,0,0
31056,0,0,0
31071,0,0,0
31081,0,0,0
31102,0,0,0
31118,0,0,0
31137,0,0,0
31165,0,0,0
31180,0,0,0
31196,0,0,0
31211,0,0,0
31226,0,0,0
31249,0,0,0
31258,0,0,0
31274,0,0,0
31289,0,0,0
31305,0,0,0
31321,0,0,0
31338,0,0,0
31369,0,0,0
31384,0,0,0
31394,0,0,0
31416,0,0,0
31431,0,0,0
31446,0,0,0
31466,0,0,0
31478,0,0,0
31494,0,0,0
31510,0,0,0
31525,0,0,0
31540,0,0,0
31568,0,0,0
31574,0,0,0
31586,0,0,0
31603,0,0,0
31618,0,0,0
31633,0,0,0
31649,0,0,0
31664,0,0,0
31684,0,0,0
31696,0,0,0
31711,0,0,0
31727,0,0,0
31740,0,0,0
31757,0,0,0
31785,0,0,0
31790,0,0,0
31804,0,0,0
31819,0,0,0
31834,0,0,0
31849,0,0,0
31866,0,0,0
31881,0,0,0
31900,0,0,0
31913,0,0,0
31929,0,0,0
31945,0,0,0
31977,0,0,0
31992,0,0,0
32011,0,0,0
32022,0,0,0
32038,0,0,0
32053,0,0,0
32068,0,0,0
32083,0,0,0
32099,0,0,0
32117,0,0,0
32129,0,0,0
32145,0,0,0
32161,0,0,0
32191,0,0,0
32193,0,0,0
32209,0,0,0
32228,0,0,0
32240,0,0,0
32256,0,0,0
32271,0,0,0
32287,0,0,0
32303,0,0,0
32318,0,0,0
32338,0,0,0
32349,0,0,0
32365,0,0,0
32398,0,0,0
32411,0,0,0
32429,0,0,0
32446,0,0,0
32458,0,0,0
32474,0,0,0
32491,0,0,0
32505,0,0,0
32520,0,0,0
32537,0,0,0
32557,0,0,0
32586,0,0,0
32598,0,0,0
32616,0,0,0
32629,0,0,0
32645,0,0,0
32665,0,0,0
32676,0,0,0
32691,0,0,0
32706,0,0,0
32722,0,0,0
32738,0,0,0
32753,0,0,0
32772,0,0,0
32802,0,0,0
32815,0,0,0
32816,0,0,0
32845,0,0,0
32847,0,0,0
32876,0,0,0
32900,0,0,0
32923,0,0,0
32938,0,0,0
32953,0,0,0
32969,0,0,0
32998,0,0,0
33002,0,0,0
33016,0,0,0
33028,0,0,0
33047,0,0,0
33063,0,0,0
33079,0,0,0
33094,0,0,0
33116,0,0,0
33125,0,0,0
33140,0,0,0
33155,0,0,0
33186,0,0,0
33186,0,0,0
33202,0,0,0
33221,0,0,0
33232,0,0,0
33245,0,0,0
33263,0,0,0
33279,0,0,0
33294,0,0,0
33309,0,0,0
33330,0,0,0
33341,0,0,0
33356,0,0,0
33363,0,0,0
33393,0,0,0
33403,0,0,0
33410,0,0,0
33439,0,0,0
33450,0,0,0
33465,0,0,0
33482,0,0,0
33496,0,0,0
33511,0,0,0
33528,0,0,0
33546,0,0,0
33558,0,0,0
33589,0,0,0
33589,0,0,0
33606,0,0,0
33621,0,0,0
33637,0,0,0
33657,0,0,0
33667,0,0,0
33683,0,0,0
33700,0,0,0
33715,0,0,0
33730,0,0,0
33746,0,0,0
33801,0,0,0
33807,0,0,0
33823,0,0,0
33838,0,0,0
33854,0,0,0
33873,0,0,0
33884,0,0,0
33895,0,0,0
33915,0,0,0
33926,0,0,0
33946,0,0,0
33962,0,0,0
33983,0,0,0
34015,0,0,0
34027,0,0,0
34042,0,0,0
34058,0,0,0
34072,0,0,0
34090,0,0,0
34103,0,0,0
34119,0,0,0
34134,0,0,0
34149,0,0,0
34164,0,0,0
34197,0,0,0
34211,0,0,0
34227,0,0,0
34243,0,0,0
34258,0,0,0
34274,0,0,0
34290,0,0,0
34308,0,0,0
34321,0,0,0
34336,0,0,0
34352,0,0,0
34368,0,0,0
34384,0,0,0
34415,0,0,0
34432,0,0,0
34448,0,0,0
34463,0,0,0
34478,0,0,0
34493,0,0,0
34510,0,0,0
34532,0,0,0
34540,0,0,0
34556,0,0,0
34571,0,0,0
34587,0,0,0
34617,0,0,0
34617,0,0,0
34665,0,0,0
34678,0,0,0
34694,0,0,0
34709,0,0,0
34725,0,0,0
34744,0,0,0
34756,0,0,0
34771,0,0,0
34821,0,0,0
34834,0,0,0
34853,0,0,0
34866,0,0,0
34882,0,0,0
34897,0,0,0
34914,0,0,0
34926,0,0,0
34944,0,0,0
34963,0,0,0
34976,0,0,0
34991,0,0,0
35022,0,0,0
35038,0,0,0
35053,0,0,0
35071,0,0,0
35084,0,0,0
35099,0,0,0
35114,0,0,0
35129,0,0,0
35145,0,0,0
35160,0,0,0
35178,0,0,0
35191,0,0,0
35222,0,0,0
35237,0,0,0
35252,0,0,0
35267,0,0,0
35283,0,0,0
35290,0,0,0
35316,0,0,0
35331,0,0,0
35348,0,0,0
35363,0,0,0
35378,0,0,0
35397,0,0,0
35430,0,0,0
35440,0,0,0
35456,0,0,0
35472,0,0,0
35488,0,0,0
35509,0,0,0
35520,0,0,0
35535,0,0,0
35551,0,0,0
35567,0,0,0
35583,0,0,0
35599,0,0,0
35632,0,0,0
35645,0,0,0
35660,0,0,0
35675,0,0,0
35691,0,0,0
35707,0,0,0
35726,0,0,0
35738,0,0,0
35754,0,0,0
35768,0,0,0
35784,0,0,0
35800,0,0,0
35833,0,0,0
35847,0,0,0
35862,0,0,0
35877,0,0,0
35909,0,0,0
35939,0,0,0
35943,0,0,0
35971,0,0,0
35987,0,0,0
36003,0,0,0
36037,0,0,0
36052,0,0,0
36066,0,0,0
36081,0,0,0
36097,0,0,0
36127,0,0,0
36142,0,0,0
36158,0,0,0
36176,0,0,0
36189,0,0,0
36206,0,0,0
36241,0,0,0
36252,0,0,0
36266,0,0,0
36286,0,0,0
36297,0,0,0
36313,0,0,0
36329,0,0,0
36343,0,0,0
36359,0,0,0
36375,0,0,0
36381,0,0,0
36406,0,0,0
36441,0,0,0
36453,0,0,0
36464,0,0,0
36485,0,0,0
36503,0,0,0
36517,0,0,0
36531,0,0,0
36547,0,0,0
36562,0,0,0
36578,0,0,0
36594,0,0,0
36611,0,0,0
36644,0,0,0
36655,0,0,0
36670,0,0,0
36686,0,0,0
36702,0,0,0
36720,0,0,0
36732,0,0,0
36748,0,0,0
36763,0,0,0
36779,0,0,0
36793,0,0,0
36809,0,0,0
36843,0,0,0
36857,0,0,0
36872,0,0,0
36888,0,0,0
36905,0,0,0
36919,0,0,0
36936,0,0,0
36950,0,0,0
36966,0,0,0
36971,0,0,0
36996,0,0,0
37031,0,0,0
37045,0,0,0
37059,0,0,0
37074,0,0,0
37089,0,0,0
37104,0,0,0
37120,0,0,0
37135,0,0,0
37155,0,0,0
37167,0,0,0
37183,0,0,0
37199,0,0,0
37215,0,0,0
37248,0,0,0
37264,0,0,0
37278,0,0,0
37293,0,0,0
37309,0,0,0
37325,0,0,0
37340,0,0,0
37356,0,0,0
37370,0,0,0
37389,0,0,0
37394,0,0,0
37420,0,0,0
37457,0,0,0
37465,0,0,0
37483,0,0,0
37495,0,0,0
37511,0,0,0
37527,0,0,0
37543,0,0,0
37560,0,0,0
37576,0,0,0
37595,0,0,0
37605,0,0,0
37641,0,0,0
37651,0,0,0
37668,0,0,0
37683,0,0,0
37701,0,0,0
37713,0,0,0
37729,0,0,0
37744,0,0,0
37760,0,0,0
37775,0,0,0
37790,0,0,0
37809,0,0,0
37821,0,0,0
37855,0,0,0
37868,0,0,0
37885,0,0,0
37899,0,0,0
37920,0,0,0
37931,0,0,0
37941,0,0,0
37962,0,0,0
37978,0,0,0
37994,0,0,0
38010,0,0,0
38029,0,0,0
38061,0,0,0
38071,0,0,0
38087,0,0,0
38102,0,0,0
38119,0,0,0
38137,0,0,0
38148,0,0,0
38164,0,0,0
38177,0,0,0
38194,0,0,0
38209,0,0,0
38225,0,0,0
38261,0,0,0
38272,0,0,0
38287,0,0,0
38304,0,0,0
38319,0,0,0
38334,0,0,0
38353,0,0,0
38365,0,0,0
38381,0,0,0
38397,0,0,0
38412,0,0,0
38428,0,0,0
38462,0,0,0
38474,0,0,0
38489,0,0,0
38505,0,0,0
38521,0,0,0
38538,0,0,0
38553,0,0,0
38572,0,0,0
38582,0,0,0
38597,0,0,0
38613,0,0,0
38630,0,0,0
38663,0,0,0
38678,0,0,0
38691,0,0,0
38707,0,0,0
38721,0,0,0
38737,0,0,0
38753,0,0,0
38768,0,0,0
38788,0,0,0
38799,0,0,0
38830,0,0,0
38865,0,0,0
38877,0,0,0
38896,0,0,0
38925,0,0,0
38985,0,0,0
38989,0,0,0
39006,0,0,0
39034,0,0,0
39069,0,0,0
39097,0,0,0
39132,0,0,0
39144,0,0,0
39175,0,0,0
39191,0,0,0
39206,0,0,0
39240,0,0,0
39278,0,0,0
39284,0,0,0
39300,0,0,0
39315,0,0,0
39352,0,0,0
39362,0,0,0
39378,0,0,0
39394,0,0,0
39410,0,0,0
39426,0,0,0
39440,0,0,0
39478,0,0,0
39486,0,0,0
39489,0,0,0
39518,0,0,0
39534,0,0,0
39536,0,0,0
39565,0,0,0
39587,0,0,0
39597,0,0,0
39612,0,0,0
39628,0,0,0
39660,0,0,0
39699,0,0,0
39706,0,0,0
39722,0,0,0
39737,0,0,0
39768,0,0,0
39769,0,0,0
39799,0,0,0
39817,0,0,0
39830,0,0,0
39866,0,0,0
39876,0,0,0
39891,0,0,0
39906,0,0,0
39912,0,0,0
39937,0,0,0
39953,0,0,0
39961,0,0,0
39971,0,0,0
40003,0,0,0
40005,0,0,0
40038,0,0,0
40077,0,0,0
40079,0,0,0
40096,0,0,0
40112,0,0,0
40127,0,0,0
40147,0,0,0
40158,0,0,0
40174,0,0,0
40189,0,0,0
40205,0,0,0
40221,0,0,0
40236,0,0,0
40255,0,0,0
40291,0,0,0
40299,0,0,0
40315,0,0,0
40331,0,0,0
40350,0,0,0
40362,0,0,0
40378,0,0,0
40393,0,0,0
40425,0,0,0
40455,0,0,0
40497,0,0,0
40517,0,0,0
40532,0,0,0
40548,0,0,0
40563,0,0,0
40583,0,0,0
40595,0,0,0
40612,0,0,0
40628,0,0,0
40642,0,0,0
40656,0,0,0
40695,0,0,0
40702,0,0,0
40718,0,0,0
40733,0,0,0
40748,0,0,0
40764,0,0,0
40779,0,0,0
40798,0,0,0
40810,0,0,0
40826,0,0,0
40841,0,0,0
40856,0,0,0
40893,0,0,0
40906,0,0,0
40919,0,0,0
40931,0,0,0
40950,0,0,0
40965,0,0,0
40981,0,0,0
40988,0,0,0
41014,0,0,0
41026,0,0,0
41041,0,0,0
41058,0,0,0
41097,0,0,0
41104,0,0,0
41123,0,0,0
41136,0,0,0
41146,0,0,0
41168,0,0,0
41182,0,0,0
41198,0,0,0
41213,0,0,0
41232,0,0,0
41244,0,0,0
41260,0,0,0
41296,0,0,0
41307,0,0,0
41323,0,0,0
41341,0,0,0
41353,0,0,0
41367,0,0,0
41384,0,0,0
41400,0,0,0
41416,0,0,0
41431,0,0,0
41449,0,0,0
41462,0,0,0
41477,0,0,0
41514,0,0,0
41524,0,0,0
41539,0,0,0
41558,0,0,0
41570,0,0,0
41586,0,0,0
41601,0,0,0
41617,0,0,0
41632,0,0,0
41647,0,0,0
41665,0,0,0
41702,0,0,0
41709,0,0,0
41724,0,0,0
41740,0,0,0
41756,0,0,0
41776,0,0,0
41787,0,0,0
41803,0,0,0
41818,0,0,0
41834,0,0,0
41850,0,0,0
41866,0,0,0
41904,0,0,0
41914,0,0,0
41929,0,0,0
41944,0,0,0
41960,0,0,0
41974,0,0,0
41992,0,0,0
42005,0,0,0
42021,0,0,0
42035,0,0,0
42051,0,0,0
42067,0,0,0
42104,0,0,0
42114,0,0,0
42130,0,0,0
42146,0,0,0
42161,0,0,0
42176,0,0,0
42192,0,0,0
42211,0,0,0
42222,0,0,0
42238,0,0,0
42253,0,0,0
42270,0,0,0
42307,0,0,0
42318,0,0,0
42331,0,0,0
42347,0,0,0
42363,0,0,0
42378,0,0,0
42393,0,0,0
42424,0,0,0
42442,0,0,0
42471,0,0,0
42487,0,0,0
42525,0,0,0
42533,0,0,0
42551,0,0,0
42564,0,0,0
42580,0,0,0
42595,0,0,0
42611,0,0,0
42626,0,0,0
42643,0,0,0
42661,0,0,0
42664,0,0,0
42704,0,0,0
42705,0,0,0
42720,0,0,0
42735,0,0,0
42750,0,0,0
42768,0,0,0
42781,0,0,0
42796,0,0,0
42811,0,0,0
42827,0,0,0
42843,0,0,0
42858,0,0,0
42876,0,0,0
42915,0,0,0
42919,0,0,0
42935,0,0,0
42950,0,0,0
42966,0,0,0
42984,0,0,0
42988,0,0,0
43013,0,0,0
43028,0,0,0
43043,0,0,0
43059,0,0,0
43074,0,0,0
43094,0,0,0
43132,0,0,0
43137,0,0,0
43152,0,0,0
43168,0,0,0
43184,0,0,0
43203,0,0,0
43216,0,0,0
43230,0,0,0
43246,0,0,0
43261,0,0,0
43277,0,0,0
43317,0,0,0
43326,0,0,0
43339,0,0,0
43354,0,0,0
43370,0,0,0
43385,0,0,0
43401,0,0,0
43419,0,0,0
43431,0,0,0
43447,0,0,0
43462,0,0,0
43477,0,0,0
43492,0,0,0
43533,0,0,0
43536,0,0,0
43556,0,0,0
43571,0,0,0
43587,0,0,0
43603,0,0,0
43619,0,0,0
43638,0,0,0
43649,0,0,0
43665,0,0,0
43680,0,0,0
43695,0,0,0
43736,0,0,0
43745,0,0,0
43758,0,0,0
43773,0,0,0
43789,0,0,0
43805,0,0,0
43820,0,0,0
43835,0,0,0
43854,0,0,0
43867,0,0,0
43882,0,0,0
43923,0,0,0
43928,0,0,0
43944,0,0,0
43961,0,0,0
43975,0,0,0
43991,0,0,0
44005,0,0,0
44021,0,0,0
44037,0,0,0
44052,0,0,0
44072,0,0,0
44082,0,0,0
44098,0,0,0
44136,0,0,0
44145,0,0,0
44161,0,0,0
44180,0,0,0
44191,0,0,0
44207,0,0,0
44223,0,0,0
44239,0,0,0
44255,0,0,0
44269,0,0,0
44289,0,0,0
44300,0,0,0
44338,0,0,0
44347,0,0,0
44363,0,0,0
44379,0,0,0
44397,0,0,0
44410,0,0,0
44425,0,0,0
44441,0,0,0
44457,0,0,0
44473,0,0,0
44488,0,0,0
44531,0,0,0
44534,0,0,0
44550,0,0,0
44567,0,0,0
44581,0,0,0
44597,0,0,0
44617,0,0,0
44629,0,0,0
44646,0,0,0
44662,0,0,0
44677,0,0,0
44694,0,0,0
44708,0,0,0
44749,0,0,0
44754,0,0,0
44770,0,0,0
44785,0,0,0
44802,0,0,0
44817,0,0,0
44836,0,0,0
44849,0,0,0
44864,0,0,0
44880,0,0,0
44895,0,0,0
44939,0,0,0
44943,0,0,0
44957,0,0,0
44974,0,0,0
44989,0,0,0
45004,0,0,0
45020,0,0,0
45035,0,0,0
45054,0,0,0
45066,0,0,0
45082,0,0,0
45098,0,0,0
45138,0,0,0
45145,0,0,0
45163,0,0,0
45176,0,0,0
45192,0,0,0
45207,0,0,0
45223,0,0,0
45238,0,0,0
45253,0,0,0
45273,0,0,0
45299,0,0,0
45314,0,0,0
45357,0,0,0
45361,0,0,0
45376,0,0,0
45394,0,0,0
45407,0,0,0
45423,0,0,0
45438,0,0,0
45454,0,0,0
45456,0,0,0
45485,0,0,0
45504,0,0,0
45547,0,0,0
45564,0,0,0
45577,0,0,0
45593,0,0,0
45613,0,0,0
45624,0,0,0
45640,0,0,0
45655,0,0,0
45671,0,0,0
45686,0,0,0
45703,0,0,0
45721,0,0,0
45761,0,0,0
45764,0,0,0
45779,0,0,0
45795,0,0,0
45811,0,0,0
45831,0,0,0
45842,0,0,0
45858,0,0,0
45874,0,0,0
45889,0,0,0
45904,0,0,0
45919,0,0,0
45962,0,0,0
45966,0,0,0
45981,0,0,0
45997,0,0,0
46012,0,0,0
46018,0,0,0
46049,0,0,0
46059,0,0,0
46075,0,0,0
46088,0,0,0
46106,0,0,0
46147,0,11,0.2301737
46164,0,11,0.2301737
46168,0,11,0.2301737
46184,0,11,0.2301737
46199,0,11,0.2301737
46214,0,11,0.2301737
46230,0,11,0.2301737
46247,0,11,0.2301737
46265,0,11,0.2301737
46277,0,11,0.2301737
46293,0,11,0.2301737
46308,0,11,0.2301737
46325,0,11,0.2301737
46371,0,24,0.2720234
46385,0,24,0.2720234
46401,0,24,0.2720234
46416,0,24,0.2720234
46432,0,24,0.2720234
46448,0,24,0.2720234
46464,0,24,0.2720234
46483,0,24,0.2720234
46495,0,24,0.2720234
46510,0,24,0.2720234
46518,0,24,0.2720234
46542,0,24,0.2720234
46583,0,37,0.2720234
46591,0,37,0.2720234
46604,0,37,0.2720234
46619,0,37,0.2720234
46635,0,37,0.2720234
46650,0,37,0.2720234
46666,0,37,0.2720234
46681,0,37,0.2720234
46700,0,37,0.2720234
46712,0,37,0.2720234
46727,0,37,0.2720234
46771,0,51,0.2929483
46774,0,51,0.2929483
46790,0,51,0.2929483
46811,0,51,0.2929483
46821,0,51,0.2929483
46837,0,51,0.2929483
46853,0,51,0.2929483
46868,0,51,0.2929483
46883,0,51,0.2929483
46898,0,51,0.2929483
46919,0,51,0.2929483
46930,0,51,0.2929483
46974,0,65,0.2929483
46977,0,65,0.2929483
46991,0,65,0.2929483
47007,0,65,0.2929483
47022,0,65,0.2929483
47039,0,65,0.2929483
47054,0,65,0.2929483
47070,0,65,0.2929483
47085,0,65,0.2929483
47101,0,65,0.2929483
47116,0,65,0.2929483
47136,0,65,0.2929483
47180,0,78,0.2720234
47194,0,78,0.2720234
47209,0,78,0.2720234
47225,0,78,0.2720234
47246,0,78,0.2720234
47256,0,78,0.2720234
47271,0,78,0.2720234
47287,0,78,0.2720234
47303,0,78,0.2720234
47318,0,78,0.2720234
47334,0,78,0.2720234
47380,0,92,0.2929483
47395,0,92,0.2929483
47413,0,92,0.2929483
47426,0,92,0.2929483
47442,0,92,0.2929483
47460,0,92,0.2929483
47473,0,92,0.2929483
47488,0,92,0.2929483
47504,0,92,0.2929483
47521,0,92,0.2929483
47537,0,92,0.2929483
47578,0,105,0.2720234
47584,0,105,0.2720234
47600,0,105,0.2720234
47614,0,105,0.2720234
47629,0,105,0.2720234
47645,0,105,0.2720234
47661,0,105,0.2720234
47682,0,105,0.2720234
47692,0,105,0.2720234
47708,0,105,0.2720234
47723,0,105,0.2720234
47767,0,119,0.2929483
47768,0,119,0.2929483
47788,0,119,0.2929483
47815,0,119,0.2929483
47830,0,119,0.2929483
47846,0,119,0.2929483
47863,0,119,0.2929483
47878,0,119,0.2929483
47899,0,119,0.2929483
47910,0,119,0.2929483
47941,0,119,0.2929483
47990,0,132,0.2720234
48002,0,132,0.2720234
48009,0,132,0.2720234
48034,0,132,0.2720234
48049,0,132,0.2720234
48066,0,132,0.2720234
48095,0,132,0.2720234
48111,0,132,0.2720234
48131,0,132,0.2720234
48142,0,132,0.2720234
48186,0,146,0.2929483
48189,0,146,0.2929483
48204,0,146,0.2929483
48221,0,146,0.2929483
48243,0,146,0.2929483
48251,0,146,0.2929483
48263,0,146,0.2929483
48282,0,146,0.2929483
48297,0,146,0.2929483
48312,0,146,0.2929483
48328,0,146,0.2929483
48347,0,146,0.2929483
48391,0,160,0.2929483
48405,0,160,0.2929483
48421,0,160,0.2929483
48437,0,160,0.2929483
48457,0,160,0.2929483
48467,0,160,0.2929483
48472,0,160,0.2929483
48499,0,160,0.2929483
48515,0,160,0.2929483
48518,0,160,0.2929483
48547,0,160,0.2929483
48597,0,173,0.2720234
48608,0,173,0.2720234
48624,0,173,0.2720234
48638,0,173,0.2720234
48653,0,173,0.2720234
48675,0,173,0.2720234
48684,0,173,0.2720234
48699,0,173,0.2720234
48715,0,173,0.2720234
48732,0,173,0.2720234
48747,0,173,0.2720234
48789,0,187,0.2929483
48794,0,187,0.2929483
48809,0,187,0.2929483
48825,0,187,0.2929483
48840,0,187,0.2929483
48855,0,187,0.2929483
48871,0,187,0.2929483
48891,0,187,0.2929483
48902,0,187,0.2929483
48917,0,187,0.2929483
48939,0,187,0.2929483
48987,0,200,0.2720234
48998,0,200,0.2720234
49010,0,200,0.2720234
49019,0,200,0.2720234
49041,0,200,0.2720234
49056,0,200,0.2720234
49072,0,200,0.2720234
49087,0,200,0.2720234
49107,0,200,0.2720234
49116,0,200,0.2720234
49134,0,200,0.2720234
49149,0,200,0.2720234
49193,0,213,0.2720234
49196,0,213,0.2720234
49214,0,213,0.2720234
49226,0,213,0.2720234
49242,0,213,0.2720234
49258,0,213,0.2720234
49273,0,213,0.2720234
49289,0,213,0.2720234
49304,0,213,0.2720234
49324,0,213,0.2720234
49334,0,213,0.2720234
49350,0,213,0.2720234
49365,0,213,0.2720234
49409,0,226,0.2720234
49412,0,226,0.2720234
49431,0,226,0.2720234
49443,0,226,0.2720234
49458,0,226,0.2720234
49473,0,226,0.2720234
49489,0,226,0.2720234
49504,0,226,0.2720234
49519,0,226,0.2720234
49539,0,226,0.2720234
