C# time [ms],DC Motor PWM,Encoder Position [counts],Encoder Velocity [Hz]
18764,0,1485,0.9206947
18779,0,1485,0.9206947
18797,0,1530,0.9416196
18811,0,1530,0.9416196
18822,0,1530,0.9416196
18841,0,1530,0.9416196
18862,0,1530,0.9416196
18872,0,1530,0.9416196
18887,0,1530,0.9416196
18902,0,1530,0.9416196
18918,0,1530,0.9416196
18934,0,1530,0.9416196
18949,0,1530,0.9416196
18971,0,1530,0.9416196
18979,0,1530,0.9416196
18996,0,1576,0.9625444
19009,0,1576,0.9625444
19026,0,1576,0.9625444
19041,0,1576,0.9625444
19057,0,1576,0.9625444
19076,0,1576,0.9625444
19087,0,1576,0.9625444
19103,0,1576,0.9625444
19118,0,1576,0.9625444
19133,0,1576,0.9625444
19149,0,1576,0.9625444
19165,0,1576,0.9625444
19184,0,1576,0.9625444
19196,0,1576,0.9625444
19214,0,1622,0.9625444
19227,0,1622,0.9625444
19242,0,1622,0.9625444
19259,0,1622,0.9625444
19274,0,1622,0.9625444
19292,0,1622,0.9625444
19304,0,1622,0.9625444
19323,0,1622,0.9625444
19351,0,1622,0.9625444
19367,0,1622,0.9625444
19382,0,1622,0.9625444
19403,0,1670,1.004394
19417,0,1670,1.004394
19428,0,1670,1.004394
19444,0,1670,1.004394
19459,0,1670,1.004394
19475,0,1670,1.004394
19490,0,1670,1.004394
19505,0,1670,1.004394
19525,0,1670,1.004394
19536,0,1670,1.004394
19552,0,1670,1.004394
19568,0,1670,1.004394
19583,0,1670,1.004394
19598,0,1670,1.004394
19619,0,1718,1.004394
19634,0,1718,1.004394
19645,0,1718,1.004394
19662,0,1718,1.004394
19676,0,1718,1.004394
19692,0,1718,1.004394
19707,0,1718,1.004394
19722,0,1718,1.004394
19741,0,1718,1.004394
19752,0,1718,1.004394
19768,0,1718,1.004394
19783,0,1718,1.004394
19802,0,1768,1.046244
19815,0,1768,1.046244
19830,0,1768,1.046244
19852,0,1768,1.046244
19861,0,1768,1.046244
19868,0,1768,1.046244
19892,0,1768,1.046244
19907,0,1768,1.046244
19919,0,1768,1.046244
19939,0,1768,1.046244
19961,0,1768,1.046244
19970,0,1768,1.046244
19986,0,1768,1.046244
20002,0,1768,1.046244
20022,0,1818,1.046244
20033,0,1818,1.046244
20049,0,1818,1.046244
20070,0,1818,1.046244
20079,0,1818,1.046244
20096,0,1818,1.046244
20111,0,1818,1.046244
20126,0,1818,1.046244
20142,0,1818,1.046244
20157,0,1818,1.046244
20179,0,1818,1.046244
20188,0,1818,1.046244
20205,0,1818,1.046244
20229,0,1868,1.046244
20235,0,1868,1.046244
20251,0,1868,1.046244
20266,0,1868,1.046244
20286,0,1868,1.046244
20297,0,1868,1.046244
20312,0,1868,1.046244
20328,0,1868,1.046244
20337,0,1868,1.046244
20359,0,1868,1.046244
20375,0,1868,1.046244
20395,0,1868,1.046244
20415,0,1918,1.046244
20422,0,1918,1.046244
20436,0,1918,1.046244
20452,0,1918,1.046244
20467,0,1918,1.046244
20482,0,1918,1.046244
20505,0,1918,1.046244
20513,0,1918,1.046244
20529,0,1918,1.046244
20545,0,1918,1.046244
20557,0,1918,1.046244
20576,0,1918,1.046244
20592,0,1918,1.046244
20612,0,1918,1.046244
20631,0,1967,1.025319
20638,0,1967,1.025319
20654,0,1967,1.025319
20670,0,1967,1.025319
20685,0,1967,1.025319
20700,0,1967,1.025319
20719,0,1967,1.025319
20731,0,1967,1.025319
20746,0,1967,1.025319
20761,0,1967,1.025319
20776,0,1967,1.025319
20792,0,1967,1.025319
20808,0,1967,1.025319
20833,0,2017,1.046244
20839,0,2017,1.046244
20854,0,2017,1.046244
20869,0,2017,1.046244
20884,0,2017,1.046244
20900,0,2017,1.046244
20915,0,2017,1.046244
20933,0,2017,1.046244
20946,0,2017,1.046244
20961,0,2017,1.046244
20977,0,2017,1.046244
20993,0,2017,1.046244
21008,0,2017,1.046244
21029,0,2067,1.046244
21044,0,2067,1.046244
21055,0,2067,1.046244
21070,0,2067,1.046244
21102,0,2067,1.046244
21133,0,2067,1.046244
21147,0,2067,1.046244
21167,0,2067,1.046244
21181,0,2067,1.046244
21194,0,2067,1.046244
21204,0,2067,1.046244
21225,0,2117,1.046244
21240,0,2117,1.046244
21256,0,2117,1.046244
21278,0,2117,1.046244
21287,0,2117,1.046244
21289,0,2117,1.046244
21318,0,2117,1.046244
21334,0,2117,1.046244
21339,0,2117,1.046244
21365,0,2117,1.046244
21386,0,2117,1.046244
21396,0,2117,1.046244
21411,0,2117,1.046244
21427,0,2117,1.046244
21445,0,2168,1.067169
21457,0,2168,1.067169
21473,0,2168,1.067169
21493,0,2168,1.067169
21505,0,2168,1.067169
21521,0,2168,1.067169
21537,0,2168,1.067169
21553,0,2168,1.067169
21569,0,2168,1.067169
21585,0,2168,1.067169
21603,0,2168,1.067169
21616,0,2168,1.067169
21636,0,2222,1.129943
21648,0,2222,1.129943
21663,0,2222,1.129943
21679,0,2222,1.129943
21694,0,2222,1.129943
21715,0,2222,1.129943
21724,0,2222,1.129943
21740,0,2222,1.129943
21756,0,2222,1.129943
21772,0,2222,1.129943
21788,0,2222,1.129943
21804,0,2222,1.129943
21808,0,2222,1.129943
21835,0,2222,1.129943
21855,0,2276,1.129943
21881,0,2276,1.129943
21897,0,2276,1.129943
21913,0,2276,1.129943
21932,0,2276,1.129943
21943,0,2276,1.129943
21958,0,2276,1.129943
21974,0,2276,1.129943
21990,0,2276,1.129943
22006,0,2276,1.129943
22022,0,2276,1.129943
22047,0,2332,1.171793
22054,0,2332,1.171793
22069,0,2332,1.171793
22084,0,2332,1.171793
22100,0,2332,1.171793
22116,0,2332,1.171793
22131,0,2332,1.171793
22150,0,2332,1.171793
22162,0,2332,1.171793
22178,0,2332,1.171793
22193,0,2332,1.171793
22208,0,2332,1.171793
22223,0,2332,1.171793
22243,0,2388,1.171793
22266,0,2388,1.171793
22286,0,2388,1.171793
22302,0,2388,1.171793
22317,0,2388,1.171793
22320,0,2388,1.171793
22348,0,2388,1.171793
22355,0,2388,1.171793
22379,0,2388,1.171793
22396,0,2388,1.171793
22412,0,2388,1.171793
22427,0,2388,1.171793
22450,0,2445,1.192718
22457,0,2445,1.192718
22470,0,2445,1.192718
22489,0,2445,1.192718
22505,0,2445,1.192718
22520,0,2445,1.192718
22536,0,2445,1.192718
22551,0,2445,1.192718
22566,0,2445,1.192718
22584,0,2445,1.192718
22596,0,2445,1.192718
22612,0,2445,1.192718
22633,0,2503,1.213643
22643,0,2503,1.213643
22659,0,2503,1.213643
22674,0,2503,1.213643
22688,0,2503,1.213643
22705,0,2503,1.213643
22721,0,2503,1.213643
22736,0,2503,1.213643
22752,0,2503,1.213643
22767,0,2503,1.213643
22783,0,2503,1.213643
22804,0,2503,1.213643
22813,0,2503,1.213643
22829,0,2503,1.213643
22849,0,2561,1.213643
22861,0,2561,1.213643
22877,0,2561,1.213643
22883,0,2561,1.213643
22913,0,2561,1.213643
22925,0,2561,1.213643
22941,0,2561,1.213643
22957,0,2561,1.213643
22972,0,2561,1.213643
22987,0,2561,1.213643
23003,0,2561,1.213643
23022,0,2561,1.213643
23034,0,2561,1.213643
23055,0,2621,1.255493
23064,0,2621,1.255493
23080,0,2621,1.255493
23095,0,2621,1.255493
23111,0,2621,1.255493
23131,0,2621,1.255493
23141,0,2621,1.255493
23157,0,2621,1.255493
23173,0,2621,1.255493
23188,0,2621,1.255493
23203,0,2621,1.255493
23219,0,2621,1.255493
23237,0,2621,1.255493
23257,0,2681,1.255493
23266,0,2681,1.255493
23282,0,2681,1.255493
23297,0,2681,1.255493
23312,0,2681,1.255493
23328,0,2681,1.255493
23347,0,2681,1.255493
23359,0,2681,1.255493
23369,0,2681,1.255493
23390,0,2681,1.255493
23405,0,2681,1.255493
23421,0,2681,1.255493
23436,0,2681,1.255493
23461,0,2742,1.276418
23467,0,2742,1.276418
23483,0,2742,1.276418
23498,0,2742,1.276418
23514,0,2742,1.276418
23529,0,2742,1.276418
23544,0,2742,1.276418
23563,0,2742,1.276418
23575,0,2742,1.276418
23590,0,2742,1.276418
23606,0,2742,1.276418
23621,0,2742,1.276418
23637,0,2742,1.276418
23658,0,2804,1.297343
23672,0,2804,1.297343
23684,0,2804,1.297343
23699,0,2804,1.297343
23715,0,2804,1.297343
23731,0,2804,1.297343
23748,0,2804,1.297343
23762,0,2804,1.297343
23781,0,2804,1.297343
23793,0,2804,1.297343
23809,0,2804,1.297343
23824,0,2804,1.297343
23840,0,2804,1.297343
23862,0,2866,1.297343
23872,0,2866,1.297343
23890,0,2866,1.297343
23902,0,2866,1.297343
23918,0,2866,1.297343
23934,0,2866,1.297343
23950,0,2866,1.297343
23966,0,2866,1.297343
23981,0,2866,1.297343
24001,0,2866,1.297343
24012,0,2866,1.297343
24028,0,2866,1.297343
24044,0,2866,1.297343
24067,0,2930,1.339192
24074,0,2930,1.339192
24089,0,2930,1.339192
24111,0,2930,1.339192
24120,0,2930,1.339192
24135,0,2930,1.339192
24152,0,2930,1.339192
24167,0,2930,1.339192
24183,0,2930,1.339192
24198,0,2930,1.339192
24217,0,2930,1.339192
24230,0,2930,1.339192
24245,0,2930,1.339192
24260,0,2930,1.339192
24282,0,2994,1.339192
24291,0,2994,1.339192
24307,0,2994,1.339192
24328,0,2994,1.339192
24337,0,2994,1.339192
24353,0,2994,1.339192
24368,0,2994,1.339192
24384,0,2994,1.339192
24400,0,2994,1.339192
24415,0,2994,1.339192
24433,0,2994,1.339192
24446,0,2994,1.339192
24467,0,3059,1.360117
24477,0,3059,1.360117
24492,0,3059,1.360117
24522,0,3059,1.360117
24537,0,3059,1.360117
24556,0,3059,1.360117
24568,0,3059,1.360117
24584,0,3059,1.360117
24599,0,3059,1.360117
24614,0,3059,1.360117
24630,0,3059,1.360117
24645,0,3059,1.360117
24664,0,3059,1.360117
24685,0,3125,1.381042
24692,0,3125,1.381042
24707,0,3125,1.381042
24722,0,3125,1.381042
24739,0,3125,1.381042
24754,0,3125,1.381042
24775,0,3125,1.381042
24785,0,3125,1.381042
24801,0,3125,1.381042
24816,0,3125,1.381042
24832,0,3125,1.381042
24836,0,3125,1.381042
24864,0,3125,1.381042
24891,0,3191,1.381042
24910,0,3191,1.381042
24926,0,3191,1.381042
24942,0,3191,1.381042
24957,0,3191,1.381042
24973,0,3191,1.381042
24991,0,3191,1.381042
25003,0,3191,1.381042
25018,0,3191,1.381042
25034,0,3191,1.381042
25049,0,3191,1.381042
25072,0,3257,1.381042
25079,0,3257,1.381042
25099,0,3257,1.381042
25112,0,3257,1.381042
25126,0,3257,1.381042
25142,0,3257,1.381042
25157,0,3257,1.381042
25173,0,3257,1.381042
25188,0,3257,1.381042
25211,0,3257,1.381042
25219,0,3257,1.381042
25235,0,3257,1.381042
25251,0,3257,1.381042
25267,0,3257,1.381042
25296,0,3324,1.401967
25297,0,3324,1.401967
25316,0,3324,1.401967
25329,0,3324,1.401967
25345,0,3324,1.401967
25353,0,3324,1.401967
25376,0,3324,1.401967
25391,0,3324,1.401967
25399,0,3324,1.401967
25428,0,3324,1.401967
25439,0,3324,1.401967
25455,0,3324,1.401967
25478,0,3393,1.443817
25485,0,3393,1.443817
25501,0,3393,1.443817
25517,0,3393,1.443817
25538,0,3393,1.443817
25547,0,3393,1.443817
25562,0,3393,1.443817
25578,0,3393,1.443817
25594,0,3393,1.443817
25610,0,3393,1.443817
25625,0,3393,1.443817
25647,0,3393,1.443817
25656,0,3393,1.443817
25679,0,3461,1.422892
25688,0,3461,1.422892
25703,0,3461,1.422892
25718,0,3461,1.422892
25733,0,3461,1.422892
25754,0,3461,1.422892
25764,0,3461,1.422892
25780,0,3461,1.422892
25795,0,3461,1.422892
25810,0,3461,1.422892
25826,0,3461,1.422892
25841,0,3461,1.422892
25861,0,3461,1.422892
25872,0,3461,1.422892
25895,0,3532,1.485666
25903,0,3532,1.485666
25914,0,3532,1.485666
25934,0,3532,1.485666
25950,0,3532,1.485666
25975,0,3532,1.485666
25982,0,3532,1.485666
25997,0,3532,1.485666
26013,0,3532,1.485666
26029,0,3532,1.485666
26044,0,3532,1.485666
26060,0,3532,1.485666
26092,0,3602,1.464742
26107,0,3602,1.464742
26122,0,3602,1.464742
26137,0,3602,1.464742
26153,0,3602,1.464742
26168,0,3602,1.464742
26185,0,3602,1.464742
26198,0,3602,1.464742
26214,0,3602,1.464742
26229,0,3602,1.464742
26245,0,3602,1.464742
26260,0,3602,1.464742
26276,0,3602,1.464742
26307,0,3673,1.485666
26322,0,3673,1.485666
26337,0,3673,1.485666
26353,0,3673,1.485666
26369,0,3673,1.485666
26385,0,3673,1.485666
26402,0,3673,1.485666
26415,0,3673,1.485666
26431,0,3673,1.485666
26447,0,3673,1.485666
26461,0,3673,1.485666
26478,0,3673,1.485666
26503,0,3745,1.506591
26526,0,3745,1.506591
26538,0,3745,1.506591
26553,0,3745,1.506591
26568,0,3745,1.506591
26584,0,3745,1.506591
26600,0,3745,1.506591
26616,0,3745,1.506591
26636,0,3745,1.506591
26646,0,3745,1.506591
26661,0,3745,1.506591
26677,0,3745,1.506591
26701,0,3818,1.527516
26707,0,3818,1.527516
26722,0,3818,1.527516
26743,0,3818,1.527516
26754,0,3818,1.527516
26769,0,3818,1.527516
26784,0,3818,1.527516
26800,0,3818,1.527516
26816,0,3818,1.527516
26831,0,3818,1.527516
26849,0,3818,1.527516
26862,0,3818,1.527516
26878,0,3818,1.527516
26902,0,3892,1.548441
26910,0,3892,1.548441
26914,0,3892,1.548441
26941,0,3892,1.548441
26965,0,3892,1.548441
26971,0,3892,1.548441
26986,0,3892,1.548441
27002,0,3892,1.548441
27017,0,3892,1.548441
27033,0,3892,1.548441
27049,0,3892,1.548441
27067,0,3892,1.548441
27080,0,3892,1.548441
27106,0,3966,1.548441
27111,0,3966,1.548441
27126,0,3966,1.548441
27141,0,3966,1.548441
27156,0,3966,1.548441
27180,0,3966,1.548441
27188,0,3966,1.548441
27204,0,3966,1.548441
27220,0,3966,1.548441
27236,0,3966,1.548441
27251,0,3966,1.548441
27267,0,3966,1.548441
27287,0,3966,1.548441
27313,0,4041,1.569366
27314,0,4041,1.569366
27329,0,4041,1.569366
27345,0,4041,1.569366
27360,0,4041,1.569366
27376,0,4041,1.569366
27398,0,4041,1.569366
27398,0,4041,1.569366
27422,0,4041,1.569366
27438,0,4041,1.569366
27454,0,4041,1.569366
27470,0,4041,1.569366
27485,0,4041,1.569366
27514,0,4117,1.590291
27517,0,4117,1.590291
27532,0,4117,1.590291
27547,0,4117,1.590291
27563,0,4117,1.590291
27578,0,4117,1.590291
27593,0,4117,1.590291
27612,0,4117,1.590291
27624,0,4117,1.590291
27640,0,4117,1.590291
27656,0,4117,1.590291
27671,0,4117,1.590291
27695,0,4193,1.590291
27702,0,4193,1.590291
27721,0,4193,1.590291
27733,0,4193,1.590291
27748,0,4193,1.590291
27764,0,4193,1.590291
27779,0,4193,1.590291
27794,0,4193,1.590291
27810,0,4193,1.590291
27830,0,4193,1.590291
27840,0,4193,1.590291
27856,0,4193,1.590291
27871,0,4193,1.590291
27887,0,4193,1.590291
27914,0,4270,1.611216
27915,0,4270,1.611216
27937,0,4270,1.611216
27949,0,4270,1.611216
27964,0,4270,1.611216
27980,0,4270,1.611216
27995,0,4270,1.611216
28011,0,4270,1.611216
28027,0,4270,1.611216
28045,0,4270,1.611216
28057,0,4270,1.611216
28073,0,4270,1.611216
28088,0,4270,1.611216
28115,0,4348,1.632141
28119,0,4348,1.632141
28135,0,4348,1.632141
28157,0,4348,1.632141
28166,0,4348,1.632141
28182,0,4348,1.632141
28198,0,4348,1.632141
28213,0,4348,1.632141
28230,0,4348,1.632141
28245,0,4348,1.632141
28263,0,4348,1.632141
28276,0,4348,1.632141
28291,0,4348,1.632141
28316,0,4427,1.653065
28322,0,4427,1.653065
28338,0,4427,1.653065
28353,0,4427,1.653065
28374,0,4427,1.653065
28384,0,4427,1.653065
28399,0,4427,1.653065
28415,0,4427,1.653065
28431,0,4427,1.653065
28446,0,4427,1.653065
28462,0,4427,1.653065
28480,0,4427,1.653065
28493,0,4427,1.653065
28518,0,4505,1.632141
28524,0,4505,1.632141
28540,0,4505,1.632141
28556,0,4505,1.632141
28572,0,4505,1.632141
28591,0,4505,1.632141
28603,0,4505,1.632141
28618,0,4505,1.632141
28634,0,4505,1.632141
28650,0,4505,1.632141
28665,0,4505,1.632141
28681,0,4505,1.632141
28699,0,4505,1.632141
28725,0,4585,1.67399
28727,0,4585,1.67399
28742,0,4585,1.67399
28772,0,4585,1.67399
28788,0,4585,1.67399
28804,0,4585,1.67399
28825,0,4585,1.67399
28835,0,4585,1.67399
28851,0,4585,1.67399
28866,0,4585,1.67399
28867,0,4585,1.67399
28898,0,4585,1.67399
28927,0,4665,1.67399
28930,0,4665,1.67399
28946,0,4665,1.67399
28961,0,4665,1.67399
28977,0,4665,1.67399
28993,0,4665,1.67399
29008,0,4665,1.67399
29030,0,4665,1.67399
29039,0,4665,1.67399
29054,0,4665,1.67399
29070,0,4665,1.67399
29086,0,4665,1.67399
29102,0,4665,1.67399
29132,0,4747,1.71584
29152,0,4747,1.71584
29164,0,4747,1.71584
29196,0,4747,1.71584
29211,0,4747,1.71584
29212,0,4747,1.71584
29242,0,4747,1.71584
29257,0,4747,1.71584
29279,0,4747,1.71584
29289,0,4747,1.71584
29303,0,4747,1.71584
29339,0,4829,1.71584
29349,0,4829,1.71584
29366,0,4829,1.71584
29387,0,4829,1.71584
29410,0,4829,1.71584
29427,0,4829,1.71584
29432,0,4829,1.71584
29458,0,4829,1.71584
29474,0,4829,1.71584
29493,0,4829,1.71584
29504,0,4829,1.71584
29531,0,4911,1.71584
29536,0,4911,1.71584
29552,0,4911,1.71584
29567,0,4911,1.71584
29583,0,4911,1.71584
29604,0,4911,1.71584
29615,0,4911,1.71584
29630,0,4911,1.71584
29647,0,4911,1.71584
29662,0,4911,1.71584
29677,0,4911,1.71584
29693,0,4911,1.71584
29713,0,4911,1.71584
29743,0,4995,1.75769
29755,0,4995,1.75769
29770,0,4995,1.75769
29785,0,4995,1.75769
29802,0,4995,1.75769
29821,0,4995,1.75769
29833,0,4995,1.75769
29849,0,4995,1.75769
29864,0,4995,1.75769
29879,0,4995,1.75769
29895,0,4995,1.75769
29898,0,4995,1.75769
29931,0,4995,1.75769
29959,0,5080,1.778615
29973,0,5080,1.778615
29988,0,5080,1.778615
30003,0,5080,1.778615
30018,0,5080,1.778615
30041,0,5080,1.778615
30050,0,5080,1.778615
30065,0,5080,1.778615
30080,0,5080,1.778615
30095,0,5080,1.778615
30110,0,5080,1.778615
30138,0,5164,1.75769
30146,0,5164,1.75769
30151,0,5164,1.75769
30173,0,5164,1.75769
30188,0,5164,1.75769
30203,0,5164,1.75769
30218,0,5164,1.75769
30235,0,5164,1.75769
30254,0,5164,1.75769
30266,0,5164,1.75769
30281,0,5164,1.75769
30297,0,5164,1.75769
30312,0,5164,1.75769
30339,0,5251,1.820465
30342,0,5251,1.820465
30364,0,5251,1.820465
30370,0,5251,1.820465
30390,0,5251,1.820465
30404,0,5251,1.820465
30420,0,5251,1.820465
30435,0,5251,1.820465
30451,0,5251,1.820465
30465,0,5251,1.820465
30482,0,5251,1.820465
30496,0,5251,1.820465
30512,0,5251,1.820465
30541,0,5337,1.79954
30542,0,5337,1.79954
30559,0,5337,1.79954
30581,0,5337,1.79954
30589,0,5337,1.79954
30605,0,5337,1.79954
30620,0,5337,1.79954
30635,0,5337,1.79954
30650,0,5337,1.79954
30665,0,5337,1.79954
30686,0,5337,1.79954
30696,0,5337,1.79954
30711,0,5337,1.79954
30743,0,5337,1.79954
30775,0,5425,1.841389
30788,0,5425,1.841389
30800,0,5425,1.841389
30820,0,5425,1.841389
30851,0,5425,1.841389
30867,0,5425,1.841389
30883,0,5425,1.841389
30902,0,5425,1.841389
30929,0,5425,1.841389
30962,0,5513,1.841389
30975,0,5513,1.841389
30990,0,5513,1.841389
31000,0,5513,1.841389
31025,0,5513,1.841389
31036,0,5513,1.841389
31051,0,5513,1.841389
31067,0,5513,1.841389
31082,0,5513,1.841389
31097,0,5513,1.841389
31113,0,5513,1.841389
31146,0,5601,1.841389
31158,0,5601,1.841389
31174,0,5601,1.841389
31190,0,5601,1.841389
31206,0,5601,1.841389
31221,0,5601,1.841389
31242,0,5601,1.841389
31252,0,5601,1.841389
31268,0,5601,1.841389
31283,0,5601,1.841389
31298,0,5601,1.841389
31314,0,5601,1.841389
31330,0,5601,1.841389
31362,0,5689,1.841389
31377,0,5689,1.841389
31392,0,5689,1.841389
31408,0,5689,1.841389
31423,0,5689,1.841389
31438,0,5689,1.841389
31458,0,5689,1.841389
31462,0,5689,1.841389
31484,0,5689,1.841389
31500,0,5689,1.841389
31515,0,5689,1.841389
31532,0,5689,1.841389
31561,0,5778,1.862314
31567,0,5778,1.862314
31578,0,5778,1.862314
31593,0,5778,1.862314
31609,0,5778,1.862314
31625,0,5778,1.862314
31641,0,5778,1.862314
31652,0,5778,1.862314
31676,0,5778,1.862314
31687,0,5778,1.862314
31703,0,5778,1.862314
31718,0,5778,1.862314
31733,0,5778,1.862314
31761,0,5869,1.904164
31765,0,5869,1.904164
31784,0,5869,1.904164
31795,0,5869,1.904164
31810,0,5869,1.904164
31826,0,5869,1.904164
31841,0,5869,1.904164
31857,0,5869,1.904164
31873,0,5869,1.904164
31891,0,5869,1.904164
31904,0,5869,1.904164
31920,0,5869,1.904164
31935,0,5869,1.904164
31965,0,5959,1.883239
31966,0,5959,1.883239
31981,0,5959,1.883239
32001,0,5959,1.883239
32012,0,5959,1.883239
32028,0,5959,1.883239
32044,0,5959,1.883239
32059,0,5959,1.883239
32075,0,5959,1.883239
32090,0,5959,1.883239
32109,0,5959,1.883239
32122,0,5959,1.883239
32137,0,5959,1.883239
32186,0,6050,1.904164
32199,0,6050,1.904164
32221,0,6050,1.904164
32230,0,6050,1.904164
32246,0,6050,1.904164
32261,0,6050,1.904164
32276,0,6050,1.904164
32291,0,6050,1.904164
32307,0,6050,1.904164
32325,0,6050,1.904164
32337,0,6050,1.904164
32366,0,6142,1.925089
32368,0,6142,1.925089
32384,0,6142,1.925089
32400,0,6142,1.925089
32415,0,6142,1.925089
32434,0,6142,1.925089
32446,0,6142,1.925089
32461,0,6142,1.925089
32477,0,6142,1.925089
32492,0,6142,1.925089
32508,0,6142,1.925089
32524,0,6142,1.925089
32542,0,6142,1.925089
32573,0,6235,1.946014
32587,0,6235,1.946014
32602,0,6235,1.946014
32618,0,6235,1.946014
32634,0,6235,1.946014
32653,0,6235,1.946014
32664,0,6235,1.946014
32680,0,6235,1.946014
32696,0,6235,1.946014
32711,0,6235,1.946014
32727,0,6235,1.946014
32742,0,6235,1.946014
32778,0,6235,1.946014
32808,0,6330,1.987864
32835,0,6330,1.987864
32851,0,6330,1.987864
32867,0,6330,1.987864
32887,0,6330,1.987864
32897,0,6330,1.987864
32913,0,6330,1.987864
32914,0,6330,1.987864
32945,0,6330,1.987864
32974,0,6424,1.966939
32995,0,6424,1.966939
33006,0,6424,1.966939
33022,0,6424,1.966939
33037,0,6424,1.966939
33052,0,6424,1.966939
33068,0,6424,1.966939
33083,0,6424,1.966939
33102,0,6424,1.966939
33114,0,6424,1.966939
33129,0,6424,1.966939
33144,0,6424,1.966939
33155,0,6424,1.966939
33185,0,6520,2.008788
33191,0,6520,2.008788
33210,0,6520,2.008788
33222,0,6520,2.008788
33238,0,6520,2.008788
33253,0,6520,2.008788
33269,0,6520,2.008788
33284,0,6520,2.008788
33300,0,6520,2.008788
33319,0,6520,2.008788
33332,0,6520,2.008788
33347,0,6520,2.008788
33377,0,6617,2.029713
33379,0,6617,2.029713
33394,0,6617,2.029713
33410,0,6617,2.029713
33430,0,6617,2.029713
33431,0,6617,2.029713
33456,0,6617,2.029713
33471,0,6617,2.029713
33479,0,6617,2.029713
33502,0,6617,2.029713
33517,0,6617,2.029713
33536,0,6617,2.029713
33548,0,6617,2.029713
33579,0,6715,2.050638
33580,0,6715,2.050638
33592,0,6715,2.050638
33611,0,6715,2.050638
33626,0,6715,2.050638
33646,0,6715,2.050638
33658,0,6715,2.050638
33673,0,6715,2.050638
33688,0,6715,2.050638
33704,0,6715,2.050638
33719,0,6715,2.050638
33734,0,6715,2.050638
33753,0,6715,2.050638
33766,0,6715,2.050638
33796,0,6815,2.092488
33812,0,6815,2.092488
33827,0,6815,2.092488
33843,0,6815,2.092488
33864,0,6815,2.092488
33874,0,6815,2.092488
33889,0,6815,2.092488
33905,0,6815,2.092488
33920,0,6815,2.092488
33936,0,6815,2.092488
33951,0,6815,2.092488
33984,0,6915,2.092488
33997,0,6915,2.092488
34013,0,6915,2.092488
34029,0,6915,2.092488
34044,0,6915,2.092488
34060,0,6915,2.092488
34080,0,6915,2.092488
34091,0,6915,2.092488
34107,0,6915,2.092488
34123,0,6915,2.092488
34139,0,6915,2.092488
34155,0,6915,2.092488
34185,0,7017,2.134338
34190,0,7017,2.134338
34202,0,7017,2.134338
34218,0,7017,2.134338
34233,0,7017,2.134338
34249,0,7017,2.134338
34265,0,7017,2.134338
34280,0,7017,2.134338
34299,0,7017,2.134338
34310,0,7017,2.134338
34326,0,7017,2.134338
34341,0,7017,2.134338
34356,0,7017,2.134338
34371,0,7017,2.134338
34401,0,7119,2.134338
34406,0,7119,2.134338
34419,0,7119,2.134338
34435,0,7119,2.134338
34450,0,7119,2.134338
34466,0,7119,2.134338
34481,0,7119,2.134338
34496,0,7119,2.134338
34516,0,7119,2.134338
34528,0,7119,2.134338
34544,0,7119,2.134338
34559,0,7119,2.134338
34597,0,7222,2.155262
34606,0,7222,2.155262
34626,0,7222,2.155262
34637,0,7222,2.155262
34652,0,7222,2.155262
34667,0,7222,2.155262
34683,0,7222,2.155262
34699,0,7222,2.155262
34715,0,7222,2.155262
34735,0,7222,2.155262
34746,0,7222,2.155262
34762,0,7222,2.155262
34776,0,7222,2.155262
34809,0,7327,2.197112
34824,0,7327,2.197112
34844,0,7327,2.197112
34856,0,7327,2.197112
34871,0,7327,2.197112
34884,0,7327,2.197112
34903,0,7327,2.197112
34918,0,7327,2.197112
34933,0,7327,2.197112
34952,0,7327,2.197112
34964,0,7327,2.197112
34979,0,7327,2.197112
35010,0,7435,2.259887
35012,0,7435,2.259887
35027,0,7435,2.259887
35043,0,7435,2.259887
35063,0,7435,2.259887
35074,0,7435,2.259887
35089,0,7435,2.259887
35105,0,7435,2.259887
35120,0,7435,2.259887
35135,0,7435,2.259887
35150,0,7435,2.259887
35170,0,7435,2.259887
35203,0,7544,2.280812
35213,0,7544,2.280812
35228,0,7544,2.280812
35243,0,7544,2.280812
35259,0,7544,2.280812
35278,0,7544,2.280812
35290,0,7544,2.280812
35305,0,7544,2.280812
35321,0,7544,2.280812
35336,0,7544,2.280812
35352,0,7544,2.280812
35367,0,7544,2.280812
35388,0,7544,2.280812
35426,0,7654,2.301737
35431,0,7654,2.301737
35447,0,7654,2.301737
35463,0,7654,2.301737
35478,0,7654,2.301737
35498,0,7654,2.301737
35509,0,7654,2.301737
35525,0,7654,2.301737
35541,0,7654,2.301737
35555,0,7654,2.301737
35573,0,7654,2.301737
35604,0,7765,2.322662
35618,0,7765,2.322662
35633,0,7765,2.322662
35649,0,7765,2.322662
35665,0,7765,2.322662
35681,0,7765,2.322662
35695,0,7765,2.322662
35728,0,7765,2.322662
35741,0,7765,2.322662
35757,0,7765,2.322662
35773,0,7765,2.322662
35804,0,7879,2.385436
35824,0,7879,2.385436
35835,0,7879,2.385436
35852,0,7879,2.385436
35868,0,7879,2.385436
35884,0,7879,2.385436
35899,0,7879,2.385436
35915,0,7879,2.385436
35932,0,7879,2.385436
35945,0,7879,2.385436
35966,0,7879,2.385436
35976,0,7879,2.385436
